,unixtime,price,amount
8450,1714314645,63598.0,0.02751658
8451,1714314645,63598.0,0.11006635
8452,1714314631,63610.0,0.00084529
8453,1714314631,63612.0,0.03334779
8454,1714314624,63613.0,0.00037
8455,1714314620,63613.0,0.00445
8456,1714314600,63615.0,0.00280455
8457,1714314592,63618.0,0.02750805
8458,1714314557,63615.0,0.00049524
8459,1714314530,63616.0,0.02750919
8460,1714314525,63618.0,0.00029814
8461,1714314504,63618.0,0.01518
8462,1714314497,63618.0,8.945e-05
8463,1714314492,63618.0,0.00322
8464,1714314473,63618.0,0.02526746
8465,1714314463,63612.0,0.02751084
8466,1714314459,63614.0,0.00705
8467,1714314458,63612.0,0.00051
8468,1714314443,63608.0,0.01416249
8469,1714314437,63611.0,0.008303
8470,1714314437,63611.0,0.005587
8471,1714314413,63609.0,0.00427
8472,1714314403,63608.0,0.02751249
8473,1714314403,63608.0,0.10906506
8474,1714314403,63607.0,0.005587
8475,1714314390,63608.0,0.00098463
8476,1714314384,63608.0,0.00094722
8477,1714314369,63604.0,0.00049012
8478,1714314342,63618.0,0.02873
8479,1714314340,63620.0,0.00562943
8480,1714314340,63619.0,0.11003002
8481,1714314340,63616.0,0.02750881
8482,1714314304,63617.0,0.0004
8483,1714314300,63614.0,0.00280455
8484,1714314295,63618.0,0.00196
8485,1714314276,63614.0,0.11003932
8486,1714314276,63611.0,0.02751114
8487,1714314266,63614.0,0.11003932
8488,1714314266,63613.0,0.062908
8489,1714314266,63612.0,0.02751068
8490,1714314264,63612.0,0.00130577
8491,1714314262,63605.0,8.44e-05
8492,1714314261,63605.0,0.00104289
8493,1714314256,63598.0,0.00031
8494,1714314230,63567.0,0.00094685
8495,1714314223,63580.0,0.00278
8496,1714314221,63577.0,0.005986
8497,1714314160,63546.0,0.00215814
8498,1714314160,63546.0,0.25193905
8499,1714314160,63546.0,0.33337336
8500,1714314156,63554.0,0.00188807
8501,1714314156,63554.0,0.14251934
8502,1714314156,63554.0,0.36954546
8503,1714314155,63555.0,0.00055
8504,1714314153,63561.0,0.00215746
8505,1714314153,63561.0,0.24436501
8506,1714314153,63561.0,0.3324615
8507,1714314147,63562.0,0.00044764
8508,1714314102,63578.0,0.005622
8509,1714314102,63575.0,0.02752656
8510,1714314097,63561.0,0.0083014
8511,1714314084,63569.0,0.0021571
8512,1714314084,63569.0,0.23128435
8513,1714314084,63569.0,0.35374537
8514,1714314081,63570.0,0.00201
8515,1714314054,63577.0,0.08132425
8516,1714314054,63577.0,0.43049356
8517,1714314054,63577.0,0.00188715
8518,1714314043,63584.0,0.2433664
8519,1714314043,63584.0,0.34147933
8520,1714314043,63584.0,0.00215642
8521,1714314042,63592.0,1.367e-05
8522,1714314042,63592.0,0.58473394
8523,1714314042,63592.0,0.00215606
8524,1714314040,63600.0,0.18652611
8525,1714314040,63600.0,0.32412661
8526,1714314038,63601.0,0.0030742
8527,1714314030,63601.0,8.649e-05
8528,1714314029,63601.0,0.00373
8529,1714314025,63601.0,0.00094648
8530,1714314015,63601.0,0.00098426
8531,1714314013,63604.0,0.00148564
8532,1714314010,63606.0,0.00094666
8533,1714314000,63600.0,0.00091831
8534,1714314000,63600.0,0.00188624
8535,1714314000,63601.0,0.00298554
8536,1714313995,63601.0,0.03
8537,1714313989,63607.0,0.26760281
8538,1714313989,63607.0,0.3169613
8539,1714313989,63607.0,0.00215538
8540,1714313989,63608.0,0.03727141
8541,1714313987,63609.0,0.00218
8542,1714313986,63609.0,0.00111145
8543,1714313985,63609.0,0.00038575
8544,1714313978,63615.0,0.16426408
8545,1714313978,63615.0,0.34714647
8546,1714313978,63615.0,0.00188565
8547,1714313977,63616.0,0.0003316
8548,1714313969,63619.0,0.00098537
8549,1714313963,63617.0,0.00094666
8550,1714313943,63616.0,0.00298179
8551,1714313932,63616.0,0.00029817
8552,1714313927,63616.0,0.00098612
8553,1714313926,63616.0,0.00073488
8554,1714313925,63617.0,0.00153672
8555,1714313922,63617.0,0.000985
8556,1714313917,63616.0,0.00098481
8557,1714313911,63621.0,0.00094648
8558,1714313904,63624.0,0.02750556
8559,1714313904,63624.0,0.02750556
8560,1714313897,63622.0,0.2445123
8561,1714313897,63622.0,0.33986809
8562,1714313897,63622.0,0.0021547
8563,1714313890,63630.0,0.19111264
8564,1714313887,63630.0,0.06
8565,1714313887,63630.0,0.33316977
8566,1714313887,63630.0,0.00215434
8567,1714313887,63638.0,6.57e-06
8568,1714313887,63638.0,0.01031
8569,1714313875,63638.0,9.242e-05
8570,1714313875,63639.0,0.00068
8571,1714313875,63639.0,0.00307237
8572,1714313860,63643.0,0.005502
8573,1714313860,63640.0,0.02749857
8574,1714313859,63639.0,0.13060425
8575,1714313859,63639.0,0.00782041
8576,1714313858,63639.0,0.00073
8577,1714313829,63639.0,0.00141
8578,1714313824,63650.0,0.00098556
8579,1714313819,63649.0,0.00098481
8580,1714313814,63651.0,0.00098519
8581,1714313811,63650.0,0.0001788
8582,1714313808,63648.0,0.00094629
8583,1714313803,63675.0,0.05757408
8584,1714313800,63682.0,0.00071126
8585,1714313793,63683.0,0.00098519
8586,1714313787,63683.0,0.00098574
8587,1714313785,63691.0,0.00067
8588,1714313782,63692.0,0.00098407
8589,1714313780,63699.0,0.10989891
8590,1714313777,63691.0,0.0009863
8591,1714313775,63699.0,0.00767333
8592,1714313771,63704.0,0.00098463
8593,1714313769,63700.0,0.00073
8594,1714313766,63697.0,0.00098518
8595,1714313761,63701.0,0.00098519
8596,1714313755,63702.0,0.00098518
8597,1714313750,63705.0,0.00010225
8598,1714313750,63704.0,0.00088275
8599,1714313747,63706.0,0.01561944
8600,1714313745,63698.0,0.00098574
8601,1714313740,63697.0,0.00196408
8602,1714313738,63698.0,0.10989356
8603,1714313738,63696.0,0.02747428
8604,1714313729,63721.0,0.00098426
8605,1714313724,63721.0,0.00098574
8606,1714313718,63704.0,0.00098296
8607,1714313713,63703.0,0.00095111
8608,1714313707,63689.0,0.00097447
8609,1714313702,63696.0,0.00098463
8610,1714313700,63689.0,0.00280455
8611,1714313697,63696.0,0.00098444
8612,1714313692,63696.0,0.0009926
8613,1714313686,63693.0,0.00098518
8614,1714313681,63694.0,0.00098556
8615,1714313676,63693.0,0.00098463
8616,1714313670,63693.0,0.00098555
8617,1714313665,63694.0,0.00098537
8618,1714313660,63694.0,0.00098463
8619,1714313660,63694.0,0.02747545
8620,1714313655,63689.0,0.00098519
8621,1714313649,63688.0,0.00098463
8622,1714313644,63688.0,0.00098574
8623,1714313639,63685.0,0.00098222
8624,1714313633,63685.0,0.0010337
8625,1714313628,63685.0,0.00098556
8626,1714313622,63689.0,0.00098463
8627,1714313617,63689.0,0.00098518
8628,1714313612,63690.0,0.000985
8629,1714313608,63690.0,0.00188
8630,1714313606,63690.0,0.00098352
8631,1714313601,63690.0,0.00095463
8632,1714313594,63683.0,0.02113522
8633,1714313594,63683.0,0.00135478
8634,1714313580,63683.0,0.00094575
8635,1714313553,63683.0,0.00141
8636,1714313544,63683.0,0.00098407
8637,1714313542,63677.0,0.00349687
8638,1714313539,63684.0,0.0009863
8639,1714313534,63677.0,0.00098407
8640,1714313528,63678.0,0.00098593
8641,1714313523,63678.0,0.00098574
8642,1714313519,63670.0,0.00030081
8643,1714313518,63675.0,0.00098148
8644,1714313512,63675.0,0.00098926
8645,1714313507,63676.0,0.00098463
8646,1714313502,63675.0,0.00098555
8647,1714313496,63673.0,0.00098482
8648,1714313491,63690.0,0.00098518
8649,1714313489,63691.0,0.00337674
8650,1714313486,63691.0,0.00098537
8651,1714313481,63691.0,0.000985
8652,1714313475,63691.0,0.00098426
8653,1714313470,63689.0,0.00098667
8654,1714313468,63689.0,0.02747751
8655,1714313465,63690.0,0.00098463
8656,1714313464,63693.0,0.10990218
8657,1714313464,63692.0,0.00042696
8658,1714313464,63690.0,0.02747695
8659,1714313459,63690.0,0.00098518
8660,1714313454,63690.0,0.00098519
8661,1714313449,63695.0,0.00098555
8662,1714313443,63690.0,0.00098556
8663,1714313438,63676.0,0.00098426
8664,1714313433,63679.0,0.00098555
8665,1714313427,63684.0,0.00098519
8666,1714313423,63674.0,0.00141121
8667,1714313422,63678.0,0.00098481
8668,1714313417,63688.0,0.00095352
8669,1714313416,63688.0,0.00169
8670,1714313406,63706.0,0.000444
8671,1714313406,63705.0,0.02747048
8672,1714313402,63703.0,0.00145
8673,1714313401,63703.0,0.00098204
8674,1714313400,63696.0,0.00280455
8675,1714313396,63703.0,0.00098518
8676,1714313390,63703.0,0.00098482
8677,1714313385,63703.0,0.00196426
8678,1714313380,63702.0,0.00148897
8679,1714313375,63703.0,0.000985
8680,1714313369,63709.0,0.00196055
8681,1714313359,63697.0,0.00094797
8682,1714313359,63695.0,0.02747493
8683,1714313359,63695.0,0.004368
8684,1714313359,63694.0,0.06187879
8685,1714313359,63694.0,0.00094797
8686,1714313351,63695.0,0.00145
8687,1714313343,63674.0,0.00098371
8688,1714313338,63673.0,0.00094815
8689,1714313322,63663.0,0.00196408
8690,1714313315,63655.0,0.00107548
8691,1714313311,63672.0,0.00098518
8692,1714313306,63676.0,0.000985
8693,1714313301,63678.0,0.00098519
8694,1714313295,63678.0,0.00098518
8695,1714313290,63667.0,0.00098574
8696,1714313285,63672.0,0.00101112
8697,1714313280,63672.0,0.00192425
8698,1714313270,63666.0,0.00355
8699,1714313270,63664.0,0.00029796
8700,1714313267,63662.0,0.00153558
8701,1714313264,63664.0,0.00094685
8702,1714313255,63657.0,0.12416729
8703,1714313255,63656.0,0.04712
8704,1714313255,63655.0,0.10996779
8705,1714313255,63653.0,0.02749298
8706,1714313253,63647.0,0.00196408
8707,1714313249,63645.0,0.00036004
8708,1714313249,63645.0,0.00145
8709,1714313243,63644.0,0.00094611
8710,1714313235,63640.0,0.00043
8711,1714313232,63640.0,0.00098518
8712,1714313229,63639.0,0.00108118
8713,1714313227,63644.0,0.000985
8714,1714313222,63646.0,0.00094667
8715,1714313206,63632.0,0.00094611
8716,1714313201,63631.0,0.01234389
8717,1714313192,63638.0,0.12617892
8718,1714313192,63638.0,0.38969648
8719,1714313192,63638.0,0.40163402
8720,1714313192,63638.0,0.40163402
8721,1714313192,63638.0,0.40163402
8722,1714313192,63638.0,0.40160298
8723,1714313192,63638.0,0.40160298
8724,1714313192,63638.0,0.39985121
8725,1714313191,63638.0,0.375232
8726,1714313191,63638.0,0.37447744
8727,1714313191,63638.0,0.36427002
8728,1714313191,63638.0,0.36427002
8729,1714313191,63638.0,0.38494012
8730,1714313191,63638.0,0.42015662
8731,1714313191,63638.0,0.47948084
8732,1714313191,63638.0,0.43563118
8733,1714313191,63638.0,0.3552106
8734,1714313191,63638.0,0.32243015
8735,1714313188,63638.0,0.00475988
8736,1714313187,63638.0,0.31877985
8737,1714313186,63638.0,0.93468106
8738,1714313186,63638.0,0.91894407
8739,1714313186,63638.0,0.93468106
8740,1714313186,63638.0,0.87892288
8741,1714313186,63638.0,0.87328374
8742,1714313186,63638.0,0.00188474
8743,1714313186,63645.0,0.00215367
8744,1714313161,63663.0,0.00128541
8745,1714313158,63661.0,0.00091744
8746,1714313158,63664.0,0.02748821
8747,1714313158,63663.0,0.029771
8748,1714313158,63662.0,0.00091744
8749,1714313150,63656.0,0.00096148
8750,1714313129,63647.0,0.00087542
8751,1714313128,63647.0,0.00958733
8752,1714313118,63649.0,0.00095222
8753,1714313111,63653.0,0.0021533
8754,1714313111,63661.0,4.25e-06
8755,1714313111,63661.0,0.03684
8756,1714313107,63683.0,0.00893742
8757,1714313107,63678.0,0.02977
8758,1714313101,63673.0,0.006778
8759,1714313101,63672.0,0.005532
8760,1714313100,63667.0,0.00280455
8761,1714313097,63675.0,0.08370334
8762,1714313097,63673.0,0.02748421
8763,1714313097,63671.0,0.00520657
8764,1714313097,63670.0,0.0068168
8765,1714313097,63667.0,0.00040616
8766,1714313069,63707.0,0.00391
8767,1714313048,63706.0,0.00076728
8768,1714313034,63707.0,0.10987803
8769,1714313034,63707.0,0.0274695
8770,1714313033,63709.0,0.04576499
8771,1714313033,63709.0,0.01190737
8772,1714313033,63707.0,0.10987803
8773,1714313033,63707.0,0.0274695
8774,1714313033,63707.0,0.061
8775,1714313026,63707.0,0.00101734
8776,1714313018,63707.0,0.00142626
8777,1714313017,63707.0,0.00052711
8778,1714312995,63707.0,0.00203
8779,1714312970,63713.0,0.02296128
8780,1714312970,63712.0,0.029771
8781,1714312970,63712.0,0.02746772
8782,1714312954,63708.0,0.00105
8783,1714312938,63711.0,0.00089321
8784,1714312899,63708.0,0.00842557
8785,1714312896,63713.0,0.04267205
8786,1714312896,63711.0,0.02746795
8787,1714312895,63708.0,0.00075048
8788,1714312895,63713.0,0.0046032
8789,1714312893,63718.0,0.16230552
8790,1714312893,63717.0,0.10986136
8791,1714312893,63714.0,0.005359
8792,1714312893,63713.0,0.09
8793,1714312888,63706.0,0.00148872
8794,1714312872,63699.0,0.46882946
8795,1714312872,63699.0,0.32967312
8796,1714312872,63700.0,0.1612
8797,1714312872,63701.0,0.00520342
8798,1714312872,63712.0,0.029771
8799,1714312872,63713.0,0.005323
8800,1714312872,63713.0,0.00166
8801,1714312849,63699.0,0.00319012
8802,1714312839,63681.0,0.00048765
8803,1714312838,63684.0,0.0787
8804,1714312836,63717.0,1.96e-06
8805,1714312836,63717.0,0.00459
8806,1714312805,63750.0,0.00094574
8807,1714312804,63747.0,0.00046775
8808,1714312804,63747.0,0.00046775
8809,1714312800,63746.0,0.00280455
8810,1714312793,63747.0,0.00148354
8811,1714312787,63747.0,0.0057
8812,1714312759,63747.0,0.0007
8813,1714312755,63748.0,0.10980824
8814,1714312754,63747.0,0.00094611
8815,1714312747,63749.0,0.00306702
8816,1714312744,63750.0,0.00098537
8817,1714312743,63748.0,0.10980736
8818,1714312742,63746.0,0.0274528
8819,1714312738,63745.0,0.00098296
8820,1714312733,63746.0,0.00097463
8821,1714312723,63750.0,0.00297557
8822,1714312717,63751.0,0.00098537
8823,1714312712,63750.0,0.00098296
8824,1714312707,63753.0,0.00094759
8825,1714312701,63754.0,0.00070147
8826,1714312697,63755.0,0.002976
8827,1714312672,63774.0,0.00094
8828,1714312663,63775.0,0.05507763
8829,1714312663,63774.0,0.02744083
8830,1714312662,63775.0,0.10976087
8831,1714312662,63774.0,0.02744083
8832,1714312651,63770.0,0.02744276
8833,1714312646,63771.0,0.0274423
8834,1714312640,63774.0,0.001615
8835,1714312640,63768.0,0.00031
8836,1714312626,63739.0,0.00038689
8837,1714312614,63737.0,0.0009837
8838,1714312608,63727.0,0.00096056
8839,1714312605,63731.0,0.00178612
8840,1714312599,63722.0,0.00330336
8841,1714312591,63723.0,0.09974487
8842,1714312591,63721.0,0.02746387
8843,1714312566,63720.0,0.0045721
8844,1714312560,63731.0,0.00372
8845,1714312556,63734.0,0.0009436
8846,1714312551,63732.0,0.0009674
8847,1714312530,63717.0,0.00012165
8848,1714312519,63719.0,0.00968227
8849,1714312519,63719.0,0.0274645
8850,1714312500,63717.0,0.00280455
8851,1714312494,63720.0,0.00096445
8852,1714312482,63721.0,0.00354
8853,1714312453,63717.0,0.00015336
8854,1714312445,63718.0,0.0005954
8855,1714312440,63718.0,0.00076714
8856,1714312429,63724.0,0.00699008
8857,1714312414,63726.0,0.10984527
8858,1714312414,63726.0,0.02746131
8859,1714312410,63726.0,0.00141
8860,1714312410,63726.0,0.00386
8861,1714312407,63726.0,0.01371753
8862,1714312407,63726.0,0.02746131
8863,1714312357,63734.0,0.07177
8864,1714312355,63733.0,0.05474345
8865,1714312355,63731.0,0.02745916
8866,1714312354,63730.0,0.00140067
8867,1714312351,63733.0,0.10983409
8868,1714312351,63731.0,0.02745916
8869,1714312348,63731.0,0.02745916
8870,1714312346,63734.0,0.0001488
8871,1714312307,63740.0,0.00095945
8872,1714312304,63740.0,0.00014879
8873,1714312289,63740.0,0.02745546
8874,1714312288,63740.0,0.02745546
8875,1714312245,63735.0,0.00066966
8876,1714312232,63739.0,0.02745582
8877,1714312232,63739.0,0.02745582
8878,1714312231,63739.0,0.02745582
8879,1714312231,63739.0,0.02745582
8880,1714312230,63739.0,0.02745582
8881,1714312230,63739.0,0.02745582
8882,1714312229,63739.0,0.00094704
8883,1714312228,63740.0,0.00125064
8884,1714312228,63739.0,2.9e-07
8885,1714312228,63739.0,0.02745553
8886,1714312227,63740.0,0.02501283
8887,1714312227,63740.0,0.02745553
8888,1714312227,63740.0,0.02745553
8889,1714312213,63740.0,0.00028011
8890,1714312206,63741.0,0.0045
8891,1714312204,63741.0,0.00059516
8892,1714312203,63739.0,0.027456
8893,1714312200,63739.0,0.00280455
8894,1714312183,63751.0,0.00077121
8895,1714312181,63749.0,0.00044
8896,1714312173,63737.0,0.00098481
8897,1714312168,63737.0,0.00758
8898,1714312167,63737.0,0.0009463
8899,1714312166,63740.0,0.09882361
8900,1714312166,63738.0,0.02745628
8901,1714312166,63737.0,0.029771
8902,1714312164,63729.0,0.00602041
8903,1714312164,63731.0,0.02745888
8904,1714312164,63735.0,0.005804
8905,1714312164,63731.0,0.01861368
8906,1714312164,63734.0,0.029771
8907,1714312164,63734.0,0.005804
8908,1714312152,63739.0,0.00141278
8909,1714312141,63737.0,0.00094649
8910,1714312131,63736.0,0.00094629
8911,1714312120,63740.0,0.00184005
8912,1714312115,63735.0,0.08859981
8913,1714312115,63737.0,0.470503
8914,1714312115,63738.0,0.10982392
8915,1714312115,63738.0,0.1612
8916,1714312115,63739.0,0.1612
8917,1714312115,63739.0,0.02745565
8918,1714312115,63743.0,0.005804
8919,1714312115,63744.0,0.029771
8920,1714312057,63739.0,0.00044
8921,1714312047,63741.0,0.0878521
8922,1714312047,63741.0,0.00180143
8923,1714312047,63741.0,0.02745521
8924,1714312043,63724.0,0.00021746
8925,1714312042,63732.0,0.00053
8926,1714312042,63724.0,0.00046314
8927,1714312016,63726.0,0.0009587
8928,1714311991,63738.0,8.929e-05
8929,1714311975,63725.0,0.00015333
8930,1714311939,63743.0,0.00094722
8931,1714311935,63765.0,0.03911017
8932,1714311917,63768.0,0.09387919
8933,1714311917,63768.0,0.02744333
8934,1714311908,63784.0,0.00094611
8935,1714311900,63771.0,0.00280455
8936,1714311896,63788.0,0.00536
8937,1714311892,63793.0,0.00098556
8938,1714311890,63793.0,0.00182
8939,1714311887,63794.0,0.00098518
8940,1714311885,63792.0,0.00069
8941,1714311883,63792.0,0.02743306
8942,1714311882,63793.0,0.0009463
8943,1714311871,63796.0,0.00182328
8944,1714311861,63796.0,0.00095259
8945,1714311859,63798.0,0.02211981
8946,1714311859,63798.0,0.00211019
8947,1714311855,63798.0,0.00397
8948,1714311853,63794.0,0.00075
8949,1714311851,63794.0,0.00188
8950,1714311847,63793.0,0.13691658
8951,1714311847,63792.0,0.02743293
8952,1714311826,63790.0,0.01502
8953,1714311820,63788.0,0.00094629
8954,1714311816,63786.0,0.00142477
8955,1714311815,63793.0,0.00743551
8956,1714311802,63786.0,0.10974285
8957,1714311802,63784.0,0.02743649
8958,1714311778,63779.0,0.00098612
8959,1714311773,63784.0,0.00094611
8960,1714311762,63776.0,0.00098519
8961,1714311758,63778.0,0.0274392
8962,1714311757,63778.0,0.00094574
8963,1714311751,63771.0,0.0013332
8964,1714311743,63793.0,0.10972857
8965,1714311735,63781.0,0.00153276
8966,1714311706,63784.0,0.00013004
8967,1714311683,63772.0,0.00095748
8968,1714311676,63769.0,0.0003
8969,1714311674,63771.0,0.00098482
8970,1714311668,63766.0,0.0003463
8971,1714311668,63762.0,0.0006
8972,1714311659,63751.0,0.00169972
8973,1714311658,63745.0,0.00059923
8974,1714311632,63733.0,0.00096129
8975,1714311622,63762.0,9.35e-06
8976,1714311622,63762.0,0.0399
8977,1714311622,63775.0,0.00712
8978,1714311611,63782.0,0.00029745
8979,1714311600,63764.0,0.00280455
8980,1714311546,63798.0,0.00354
8981,1714311544,63798.0,0.0007714
8982,1714311542,63790.0,0.02743396
8983,1714311539,63784.0,0.01674
8984,1714311533,63784.0,0.0046096
8985,1714311523,63782.0,0.00095315
8986,1714311508,63798.0,0.000985
8987,1714311502,63798.0,0.00098519
8988,1714311497,63798.0,0.000985
8989,1714311492,63798.0,0.00025983
8990,1714311489,63798.0,0.06
8991,1714311489,63798.0,0.144
8992,1714311489,63798.0,0.29188589
8993,1714311489,63798.0,0.03679152
8994,1714311488,63791.0,0.19019681
8995,1714311485,63791.0,0.00146432
8996,1714311484,63791.0,0.00166563
8997,1714311484,63790.0,0.00028469
8998,1714311484,63791.0,0.00189462
8999,1714311477,63791.0,0.387144
9000,1714311462,63783.0,0.00029228
9001,1714311462,63783.0,0.24489327
9002,1714311462,63783.0,0.33658488
9003,1714311461,63783.0,0.00098463
9004,1714311457,63775.0,9.5e-07
9005,1714311457,63775.0,0.08625
9006,1714311456,63775.0,0.42
9007,1714311455,63775.0,0.00098519
9008,1714311455,63775.0,0.00056989
9009,1714311450,63775.0,0.00094648
9010,1714311440,63775.0,0.000985
9011,1714311438,63768.0,0.31264547
9012,1714311438,63768.0,0.27
9013,1714311437,63760.0,0.23716908
9014,1714311437,63760.0,0.34557386
9015,1714311436,63752.0,0.1713496
9016,1714311436,63752.0,0.31626784
9017,1714311435,63752.0,0.00083
9018,1714311434,63752.0,0.00098334
9019,1714311434,63752.0,0.00268825
9020,1714311434,63752.0,0.00270721
9021,1714311434,63752.0,0.00269092
9022,1714311434,63752.0,0.00271041
9023,1714311433,63752.0,0.00189581
9024,1714311431,63752.0,0.00191437
9025,1714311430,63752.0,0.00133902
9026,1714311430,63752.0,0.00271025
9027,1714311430,63752.0,0.0018957
9028,1714311429,63745.0,0.26464538
9029,1714311429,63745.0,0.60689759
9030,1714311429,63745.0,0.33263608
9031,1714311429,63745.0,0.32961454
9032,1714311429,63745.0,0.00095944
9033,1714311429,63745.0,0.00189599
9034,1714311409,63729.0,0.00032742
9035,1714311404,63732.0,0.02615012
9036,1714311404,63727.0,0.00253988
9037,1714311380,63728.0,0.04411736
9038,1714311380,63726.0,0.02746141
9039,1714311363,63724.0,0.00189661
9040,1714311355,63721.0,0.19940433
9041,1714311355,63719.0,0.02746447
9042,1714311351,63720.0,0.00096463
9043,1714311320,63741.0,0.00099037
9044,1714311319,63744.0,0.20788703
9045,1714311319,63742.0,0.02745471
9046,1714311317,63739.0,0.0018961
9047,1714311315,63723.0,0.00031
9048,1714311300,63705.0,0.00280455
9049,1714311268,63698.0,0.00061365
9050,1714311268,63698.0,0.00019329
9051,1714311248,63703.0,0.00119097
9052,1714311242,63711.0,0.05912176
9053,1714311242,63709.0,0.02746877
9054,1714311231,63714.0,0.01821476
9055,1714311231,63714.0,0.02746663
9056,1714311211,63707.0,0.01433
9057,1714311201,63706.0,0.00101278
9058,1714311197,63724.0,0.02746206
9059,1714311196,63713.0,0.02100048
9060,1714311196,63714.0,0.006768
9061,1714311196,63715.0,0.02223152
9062,1714311195,63725.0,0.00096555
9063,1714311195,63715.0,0.00753948
9064,1714311185,63744.0,0.00223
9065,1714311172,63723.0,0.00371412
9066,1714311168,63743.0,0.06934503
9067,1714311168,63743.0,0.02745399
9068,1714311164,63745.0,0.00098482
9069,1714311159,63745.0,0.00098537
9070,1714311157,63745.0,0.00087
9071,1714311155,63745.0,0.00166676
9072,1714311154,63745.0,0.0018959
9073,1714311154,63745.0,0.00096166
9074,1714311152,63745.0,0.00189597
9075,1714311144,63737.0,0.00189625
9076,1714311144,63737.0,0.00166699
9077,1714311143,63737.0,0.00189616
9078,1714311142,63737.0,0.00189617
9079,1714311137,63732.0,0.00271141
9080,1714311136,63728.0,0.00189651
9081,1714311133,63715.0,0.00131335
9082,1714311129,63716.0,0.00167695
9083,1714311127,63717.0,0.00189682
9084,1714311117,63721.0,0.00094537
9085,1714311111,63725.0,0.0027083
9086,1714311110,63725.0,0.00189658
9087,1714311108,63725.0,0.06683177
9088,1714311108,63723.0,0.02746275
9089,1714311108,63721.0,0.23209459
9090,1714311107,63721.0,0.00107039
9091,1714311107,63721.0,0.00095296
9092,1714311103,63721.0,0.00128806
9093,1714311099,63722.0,0.0016674
9094,1714311097,63724.0,0.00189657
9095,1714311089,63717.0,0.00143873
9096,1714311086,63715.0,0.00166
9097,1714311078,63716.0,3e-08
9098,1714311078,63714.0,0.02746665
9099,1714311071,63700.0,0.00034799
9100,1714311065,63686.0,0.00094574
9101,1714311050,63686.0,0.00057615
9102,1714311044,63678.0,0.00095445
9103,1714311029,63662.0,0.00096185
9104,1714311003,63675.0,0.00095796
9105,1714311000,63673.0,0.00280455
9106,1714310983,63677.0,0.20046725
9107,1714310983,63677.0,0.19485505
9108,1714310982,63677.0,0.00072376
9109,1714310982,63676.0,0.02748301
9110,1714310982,63674.0,0.01447518
9111,1714310982,63674.0,0.00593118
9112,1714310961,63674.0,0.00016774
9113,1714310961,63673.0,0.00077782
9114,1714310958,63671.0,0.00328992
9115,1714310951,63673.0,0.00097093
9116,1714310941,63661.0,0.36201593
9117,1714310941,63661.0,0.33880547
9118,1714310941,63661.0,0.33880547
9119,1714310941,63661.0,0.37613057
9120,1714310941,63661.0,0.35637011
9121,1714310941,63661.0,0.39557762
9122,1714310941,63661.0,0.39557762
9123,1714310941,63661.0,0.39557762
9124,1714310941,63661.0,0.41408391
9125,1714310941,63661.0,0.40279191
9126,1714310940,63661.0,0.41472107
9127,1714310940,63661.0,0.3912264
9128,1714310940,63661.0,0.38551045
9129,1714310940,63661.0,0.37049236
9130,1714310940,63661.0,0.41282981
9131,1714310940,63661.0,0.45026056
9132,1714310940,63661.0,0.45568459
9133,1714310940,63661.0,0.4310349
9134,1714310940,63661.0,0.00188384
9135,1714310940,63668.0,2.63e-06
9136,1714310940,63668.0,0.00215
9137,1714310935,63669.0,0.0024
9138,1714310933,63676.0,0.00215227
9139,1714310915,63684.0,0.03682656
9140,1714310904,63689.0,0.00229746
9141,1714310904,63687.0,0.02747837
9142,1714310894,63705.0,0.00098445
9143,1714310894,63705.0,0.10988148
9144,1714310894,63705.0,0.02747037
9145,1714310894,63705.0,0.00142519
9146,1714310889,63704.0,0.00192518
9147,1714310886,63704.0,0.00126594
9148,1714310886,63704.0,0.1098832
9149,1714310885,63704.0,0.0274708
9150,1714310885,63704.0,0.1098832
9151,1714310885,63704.0,0.0274708
9152,1714310885,63709.0,0.00195
9153,1714310885,63704.0,0.0274708
9154,1714310885,63704.0,0.0274708
9155,1714310884,63704.0,0.0274708
9156,1714310883,63702.0,0.02747166
9157,1714310873,63723.0,0.00098482
9158,1714310868,63723.0,0.00094648
9159,1714310864,63721.0,0.001
9160,1714310858,63718.0,0.00096056
9161,1714310843,63695.0,0.00039255
9162,1714310841,63723.0,0.00019052
9163,1714310837,63701.0,0.00089
9164,1714310835,63705.0,0.10726292
9165,1714310835,63702.0,0.0274718
9166,1714310835,63702.0,0.029771
9167,1714310821,63697.0,0.020173
9168,1714310821,63697.0,0.007527
9169,1714310811,63699.0,0.00351
9170,1714310804,63708.0,0.00254
9171,1714310794,63715.0,0.23437393
9172,1714310794,63714.0,0.00032599
9173,1714310794,63710.0,0.00894461
9174,1714310794,63710.0,0.02961763
9175,1714310794,63710.0,0.00015337
9176,1714310775,63717.0,0.00650583
9177,1714310775,63715.0,0.02746612
9178,1714310748,63725.0,0.1273167
9179,1714310748,63724.0,0.02746246
9180,1714310748,63723.0,0.029771
9181,1714310747,63725.0,0.00088843
9182,1714310712,63737.0,0.01
9183,1714310700,63749.0,0.00280455
9184,1714310669,63761.0,0.10978518
9185,1714310669,63758.0,0.02744773
9186,1714310669,63757.0,0.0072916
9187,1714310632,63778.0,0.00039765
9188,1714310631,63784.0,0.05
9189,1714310608,63782.0,0.1097493
9190,1714310608,63780.0,0.02743843
9191,1714310608,63779.0,0.01534655
9192,1714310577,63791.0,0.00162
